-164,3037,-379,-23,432,-59,-1,-33,7
-527,2343,1553,-75,337,221,3,-24,-17
2416,-2445,-750,344,-349,-107,-24,21,6
-1881,-1193,-1921,-271,-171,-276,17,13,14
-2129,-427,2056,-305,-62,294,24,6,-18
1500,2987,109,212,423,17,-17,-31,1
3063,-286,-361,439,-37,-49,-31,5,-1
-2717,1430,-348,-389,198,-51,20,-16,-2
586,-2024,2042,83,-292,291,-3,21,-20
3,2650,511,-1,375,73,0,-26,-4
730,3385,-335,106,482,-44,-8,-31,6
-1593,-1283,-1570,-229,-183,-223,12,12,15
1428,-1898,1111,205,-271,153,-17,19,-17
-873,-1985,2179,-124,-283,310,9,19,-22
-1299,-94,-1955,-185,-20,-286,15,-5,19
2636,1656,626,376,238,89,-26,-20,-1
-1232,1449,2333,-172,209,337,12,-10,-22
-103,2734,-1387,-14,392,-198,-2,-29,11
1590,2146,1748,227,308,246,-13,-23,-16
1807,-2035,-506,259,-287,-71,-26,20,6
134,1016,-2629,19,145,-375,-1,-10,28
3236,788,1159,462,107,170,-32,-8,-13
-2298,-1763,413,-330,-253,54,26,19,0
1806,1742,1337,263,250,184,-20,-17,-9
-744,-2164,-593,-103,-311,-83,14,21,6
-2930,-2414,-42,-423,-338,-4,29,20,-4
-2115,757,-1897,-304,107,-269,18,-7,18
1694,767,2006,242,110,287,-21,-11,-20
-1447,-333,-2888,-206,-47,-411,9,5,27
1345,1515,-2294,194,219,-326,-14,-18,17
-1077,1387,-1713,-153,195,-240,8,-19,18
2535,-2138,-167,356,-306,-23,-27,21,-3
959,1223,2226,136,174,317,-10,-17,-28
848,496,-2720,119,74,-388,-8,-10,27
1862,-799,2358,266,-110,336,-20,9,-24
-1366,917,1768,-192,136,248,14,-11,-11
-280,1978,2077,-40,282,296,2,-19,-20
-2224,-796,-1655,-316,-115,-237,27,7,16
-1908,1082,-1554,-274,154,-219,18,-12,16
-2036,1232,-2620,-289,182,-372,20,-13,29
-1597,898,-2190,-230,124,-314,19,-10,21
1071,-85,-3074,153,-16,-442,-7,2,24
2451,-2394,-295,349,-340,-43,-25,26,1
-277,1348,-2541,-37,193,-367,5,-16,25
371,-2732,-833,49,-389,-121,-9,25,11
-436,-1790,2634,-63,-252,373,2,19,-21
1563,-291,2649,219,-38,378,-12,0,-27
-30,2868,604,1,406,90,0,-28,-2
1599,-1673,-1971,226,-241,-281,-22,16,22
2425,532,-1709,346,80,-244,-23,-6,17
-1576,-1759,-1643,-222,-251,-228,15,22,12
1733,-1895,-1163,251,-270,-168,-12,22,8
2584,-1686,-1103,372,-236,-157,-31,17,7
-1796,-1879,-626,-258,-267,-84,17,18,3
-917,-74,-2954,-133,-9,-423,10,0,29
-902,2569,1275,-128,363,183,9,-26,-9
1135,-2761,292,168,-396,46,-9,31,-4
-67,-1197,2265,-5,-171,321,3,10,-22
-519,2906,904,-74,415,129,6,-27,-5
521,-3241,-791,71,-462,-111,-9,32,6
1967,-157,-2216,277,-24,-319,-19,1,24
1001,2378,985,149,340,144,-10,-17,-11
95,1549,2418,17,221,347,0,-15,-24
2374,-356,1776,338,-57,252,-20,4,-20
-222,-634,-2641,-30,-90,-382,3,8,27
-787,2278,-1677,-111,322,-243,7,-23,18
1106,-85,2410,157,-14,340,-11,0,-29
-1700,1763,-911,-237,251,-130,16,-11,9
-17,-2754,808,-2,-396,114,6,27,-8
2313,-938,1226,325,-134,178,-22,12,-9
1523,-58,2412,217,-8,344,-11,0,-27
-1558,2393,1374,-218,338,197,16,-26,-17
173,3200,-488,24,457,-72,-1,-34,6
906,1755,-1705,129,246,-241,-11,-15,17
-1238,1519,1555,-175,218,221,18,-15,-15
-2602,-176,949,-374,-30,135,29,6,-9
-1383,-2480,1444,-197,-349,204,15,27,-13
1244,-2582,965,173,-367,136,-11,23,-6
2114,430,-1802,301,58,-255,-21,-8,16
1192,3555,635,170,504,85,-16,-33,-5
418,-2817,1980,52,-402,283,-6,35,-15
1017,-2495,797,144,-356,109,-9,21,-5
2737,151,2329,390,20,332,-27,-4,-27
-264,-941,-2859,-33,-140,-410,3,10,26
2161,-84,-1566,307,-12,-215,-24,2,17
-1356,1648,2280,-192,238,323,13,-19,-29
2443,2193,432,351,313,61,-25,-24,-4
776,1709,1868,112,240,268,-4,-15,-18
-2260,2426,606,-322,346,89,18,-30,-5
-834,2606,1134,-121,377,162,11,-24,-10
2483,1473,-609,354,206,-87,-22,-16,8
1422,320,2654,204,45,380,-15,-5,-24
317,796,-2172,47,110,-310,-3,-1,23
616,1924,-2692,85,276,-385,-10,-18,25
-1431,-2385,1738,-208,-340,246,14,28,-20
-1475,2518,665,-209,356,99,18,-24,-9
-2500,-1765,31,-356,-252,-4,25,17,-2
1136,-2540,-696,159,-357,-98,-12,25,1
-1346,-502,2590,-193,-68,375,18,4,-30
-508,2339,569,-75,329,79,1,-23,-8
-139,-2870,-815,-19,-407,-121,1,29,4
2413,1173,1023,345,164,150,-27,-9,-12
2081,-592,-2087,295,-78,-298,-22,5,23
437,-2498,-2143,63,-357,-302,-4,22,23
2394,-1288,2217,338,-180,316,-27,17,-22
840,1499,-2698,121,218,-380,-6,-14,23
-2133,1472,590,-306,212,84,19,-12,-11
1973,2009,-1668,282,290,-237,-18,-21,14
-2997,234,148,-432,37,21,29,-5,-1
-2837,44,817,-409,4,116,31,3,-7
-1751,-2495,-1452,-250,-356,-211,17,23,16
-2239,1629,-771,-312,232,-110,21,-15,5
2827,1259,-1669,398,179,-238,-29,-15,19
808,-1343,-2489,111,-189,-357,-7,14,24
1688,950,-2728,244,135,-387,-16,-8,26
-1211,1566,2041,-172,218,289,13,-18,-18
1897,-1200,-1752,271,-167,-249,-20,12,17
1695,-1921,-1588,242,-274,-224,-17,19,9
1291,1078,-2593,186,149,-375,-12,-7,27
-289,-934,-3191,-34,-136,-452,4,11,31
1673,-910,-1838,241,-131,-260,-9,5,18
-413,3155,-1030,-65,449,-151,5,-31,11
390,-385,-3193,54,-59,-457,-9,3,31
-303,113,3363,-50,16,485,4,0,-36
2143,1388,-1628,304,194,-234,-21,-9,11
-1034,-2396,-1190,-150,-341,-170,4,20,13
20,822,-3088,2,117,-447,0,-8,33
661,2571,1040,92,366,146,-1,-27,-12
202,-2331,2917,28,-333,415,-1,23,-29
-2217,1835,985,-316,258,141,20,-13,-8
760,120,-2464,104,18,-357,-9,-1,24
2922,-542,907,421,-80,134,-25,7,-10
8,142,2713,4,18,387,1,-1,-24
1489,1567,-1722,215,224,-246,-17,-15,13
1693,-651,2613,242,-90,373,-10,3,-30
2894,2144,-236,412,307,-29,-28,-18,5
1967,-1507,-1067,282,-219,-153,-19,12,7
-2873,124,-38,-413,14,2,27,3,-1
-397,-2297,1557,-57,-327,220,1,22,-16
-1008,-2184,-2120,-147,-312,-301,10,19,21
1679,-66,-2056,239,-9,-291,-16,-1,17
965,2346,307,131,332,44,-9,-24,0
77,1877,-2312,13,268,-330,3,-15,22
2623,-745,320,374,-108,46,-26,8,0
3085,-670,-588,438,-95,-87,-30,6,5
2653,1062,-1107,382,151,-160,-26,-10,10
-1272,1152,-2185,-184,164,-315,12,-11,21
797,2821,-1822,113,402,-260,-9,-28,15
1232,-750,2577,176,-106,374,-14,7,-22
709,186,2164,100,24,309,-3,-1,-22
1548,-2293,-2283,218,-323,-322,-16,18,24
306,-2160,2401,41,-310,344,-2,16,-27
-2834,-1166,59,-402,-166,3,28,11,7
1498,2122,-1124,214,306,-159,-15,-20,17
481,-2731,-1559,71,-394,-224,-7,30,15
-130,-1106,2316,-18,-155,330,5,5,-29
1961,-2068,-1182,276,-287,-164,-24,24,5
-1734,283,-1907,-247,42,-272,17,-2,14
-2521,-1789,-751,-366,-258,-103,28,16,8
-1359,-2235,1663,-189,-319,237,12,26,-17
1650,-1700,1311,235,-242,191,-16,17,-14
-1711,1868,-139,-243,262,-23,17,-19,1
979,-485,-2811,139,-69,-401,-10,6,21
1764,1876,1014,250,268,145,-17,-15,-12
-14,2720,-1427,-3,389,-203,3,-22,14
-2525,1008,-525,-365,142,-74,21,-10,9
2719,1094,277,387,161,37,-23,-14,-3
966,-999,2608,135,-142,374,-6,12,-24
-2706,444,-130,-391,64,-15,27,-6,2
-1730,-1086,2191,-245,-150,316,12,11,-16
1305,-1706,-2547,183,-249,-361,-13,13,30
-1500,2267,-1030,-214,326,-148,14,-20,8
1515,2139,1840,214,304,262,-23,-24,-18
2496,1615,1460,356,232,208,-21,-10,-16
-780,2041,-1954,-113,288,-275,8,-20,22
2400,385,1644,342,53,228,-21,-3,-15
-2271,-865,-1795,-324,-125,-256,17,9,16
2499,-630,-1519,357,-92,-214,-28,9,15
-966,-587,1868,-138,-83,266,10,6,-20
1349,288,2449,194,40,346,-10,1,-24
2657,435,1831,379,62,265,-28,-4,-12
1444,-1126,-2182,207,-162,-307,-18,11,20
-2373,-314,1363,-339,-42,191,25,5,-13
75,-1939,2179,10,-277,311,0,22,-25
1624,2294,1994,238,326,285,-16,-21,-13
1279,-2242,-707,188,-321,-101,-7,26,10
2255,245,1754,320,34,245,-21,-2,-20
317,-1219,-2356,42,-171,-332,-7,14,23
-1747,759,2461,-251,112,353,18,-8,-31
-2057,-2516,-20,-294,-360,-4,21,29,0
2355,1468,1925,334,208,276,-21,-14,-18
2511,2375,-204,358,343,-27,-29,-24,2
1430,1861,-1402,206,266,-197,-9,-23,11
-923,-912,2012,-135,-129,284,14,9,-22
-2930,106,-440,-419,18,-61,25,0,1
-1637,1007,-2368,-232,146,-338,17,-12,23
1471,-1771,2166,212,-254,309,-14,24,-17
-3139,714,-851,-445,102,-120,33,-7,5
261,1551,2326,37,221,332,3,-15,-27
-822,306,-2978,-117,40,-423,13,-6,32
1125,2395,-689,160,347,-100,-12,-23,-1
1159,-2240,435,160,-321,65,-9,27,-2
-429,3085,913,-63,438,129,6,-31,-12
2682,759,877,388,109,125,-23,-7,-14
-15,-2695,-1210,-2,-387,-165,1,29,13
1090,3089,1015,151,436,142,-14,-30,-13
-737,1277,-2566,-104,181,-367,7,-12,19
-2285,-55,-2349,-326,-8,-334,22,3,24
-222,-796,2871,-26,-115,411,5,12,-28
-1690,-1307,2358,-242,-187,338,16,15,-28
834,1860,-1397,119,263,-199,-8,-14,15
1010,3084,-314,144,444,-50,-12,-30,5
415,2890,572,62,414,81,-7,-23,-3
-1482,-1956,1315,-213,-278,184,12,22,-16
-1616,-2225,1240,-232,-320,176,16,25,-15
687,2878,776,102,412,111,-9,-30,-4
476,-2651,-199,67,-378,-27,-10,29,1
-480,-2990,874,-68,-428,124,3,23,-7
1050,1566,-1803,152,226,-252,-6,-15,13
2791,-1042,980,398,-151,137,-28,12,-10
1167,2073,1787,165,304,251,-13,-22,-15
-1597,-2517,247,-228,-359,32,16,22,2
1583,-1983,-170,229,-280,-23,-16,23,1
1212,2559,-957,173,363,-136,-15,-25,10
-459,441,2717,-67,63,390,1,-5,-27
38,-3368,-8,4,-482,-3,4,32,2
-2901,872,227,-414,130,32,29,-11,2
124,-2781,-311,15,-396,-46,-1,28,3
-1701,-528,1396,-246,-72,203,17,5,-17
1852,247,-2288,264,34,-327,-19,3,18
-572,-2568,1726,-81,-366,245,5,20,-11
775,-1463,-2078,108,-205,-295,-10,14,20
-1758,2562,549,-252,366,79,26,-23,-6
105,-2818,-117,13,-402,-24,-2,26,-2
-48,-1820,-2071,-9,-257,-293,0,17,19
474,-462,2647,63,-67,382,-3,0,-26
-379,3290,706,-52,470,98,3,-29,-7
-425,-189,-3108,-61,-30,-445,0,6,27
2365,-1151,-1424,340,-167,-203,-23,16,10
873,-264,2678,122,-35,384,-9,4,-25
615,2286,2376,89,322,339,-11,-18,-25
2582,-435,823,375,-61,114,-26,1,-8
-1605,1236,-2402,-224,176,-345,14,-12,25
2233,2010,815,327,289,116,-25,-21,-11
1373,-1179,1853,195,-168,271,-17,4,-15
2520,1407,861,353,200,123,-26,-8,-11
4,-1474,-2539,0,-212,-360,6,10,25
2454,-2073,-753,346,-301,-112,-24,20,1
-1826,261,-2786,-260,42,-396,18,5,28
1991,2655,759,285,384,110,-22,-27,-6
-2293,-1123,2077,-327,-164,295,23,11,-20
-2656,596,525,-370,86,75,26,-9,-5
3137,-1390,-667,445,-201,-98,-33,15,3
1069,-2227,-1636,153,-318,-231,-13,26,16
2557,1394,-1054,367,202,-146,-24,-13,10
-1433,-2301,-1726,-206,-331,-246,12,25,18
175,889,-2793,25,126,-401,-3,-5,28
-856,-57,-3048,-122,-5,-434,10,-6,34
1593,757,-2424,227,107,-345,-17,-2,27
2871,-412,489,411,-59,70,-29,6,-4
-71,-2792,-774,-12,-400,-113,-4,30,3
66,-1105,2946,9,-155,418,0,11,-26
2581,418,-214,371,59,-27,-25,-6,1
1046,-2416,1617,148,-345,231,-10,25,-21
2940,-888,790,421,-124,112,-31,7,-5
-2082,-2010,336,-297,-287,52,24,24,-3
1392,-481,2485,200,-70,353,-12,5,-23
-89,-2266,-2598,-10,-326,-374,-2,22,24
1671,132,2603,243,16,367,-18,-1,-27
1648,-1477,1219,237,-208,172,-14,17,-14
140,594,-3395,18,80,-486,-2,-1,34
487,-2538,1994,70,-361,280,-7,26,-16
1034,2964,-702,149,429,-100,-17,-30,9
-1176,-210,-2668,-168,-26,-380,7,3,25
-1959,2499,-792,-279,361,-111,21,-24,6
2615,-735,318,374,-105,49,-26,4,-3
-838,256,3054,-115,35,435,7,-1,-28
2047,2631,-1009,294,378,-147,-21,-26,10
-758,2227,-1648,-105,321,-234,9,-24,17
1998,-538,2128,285,-77,306,-19,7,-19
944,2952,-1615,132,422,-232,-12,-23,16
3186,-864,383,455,-122,55,-31,10,1
910,2589,1701,130,371,237,-12,-24,-17
-917,1143,2836,-134,160,404,9,-11,-25
-1212,2641,-1226,-174,381,-180,14,-26,9
1453,-1164,-2810,213,-166,-402,-15,11,25
-2641,304,197,-377,43,30,26,-3,-3
1636,-972,2695,234,-136,384,-17,8,-29
-616,-1928,-1790,-88,-280,-254,4,16,18
-2583,-322,1853,-375,-41,265,26,7,-17
-1158,400,3255,-169,58,463,10,-4,-32
-2582,-1724,-1125,-365,-246,-167,18,18,8
-1370,-1921,1685,-190,-274,239,19,18,-16
1684,-1439,-1785,240,-204,-249,-14,11,16
2656,-1345,2007,380,-200,290,-31,19,-21
-883,1422,-2228,-125,202,-315,7,-14,21
-390,-2843,149,-55,-405,21,11,24,-3
410,363,-2904,55,51,-410,-7,-4,24
-557,1446,-2661,-77,205,-382,6,-10,21
-34,2514,-2518,-4,360,-355,-2,-26,30
-1113,143,2506,-159,24,358,14,-2,-22
400,3279,-63,56,468,-9,-8,-26,-3
-2909,721,520,-410,109,71,29,-4,-2
-1394,-2338,542,-199,-335,77,13,23,-7
945,-2988,225,135,-429,33,-8,29,0
2833,572,-1112,405,81,-160,-23,-5,14
-2610,-369,1411,-375,-53,199,29,0,-12
-2225,-1848,1206,-319,-267,165,22,17,-12
-1239,1072,2175,-180,153,309,12,-13,-21
812,-2508,-1077,118,-358,-154,-8,24,10
3420,-1153,-560,492,-165,-84,-29,14,2
-2469,-255,-1455,-350,-40,-205,20,5,19
1290,274,2586,184,36,369,-12,-6,-32
-1858,851,-2087,-266,119,-299,12,-5,20
-1977,116,-2274,-282,11,-318,21,-2,20
-915,949,2458,-131,136,348,9,-10,-25
1493,1715,-1606,217,244,-226,-13,-17,13
2617,543,-1430,376,73,-207,-26,-6,19
1969,1538,-750,280,221,-108,-14,-16,7
-1123,1194,2138,-160,172,306,11,-9,-18
2945,390,249,420,55,32,-29,-1,-3
377,1216,-2501,54,172,-363,-4,-19,21
1847,812,-1824,263,113,-261,-18,-3,12
1533,-834,-1747,219,-119,-250,-12,8,19
-675,2798,796,-101,396,113,3,-26,-4
1730,2258,1743,248,323,251,-15,-24,-12
521,-1877,-1592,74,-272,-225,-4,17,15
2583,1625,-117,371,233,-16,-24,-12,0
-2699,307,1356,-384,43,193,22,1,-11
-2306,2165,-364,-329,311,-56,25,-16,6
2209,2442,82,317,351,11,-16,-24,-2
276,-318,2570,37,-44,362,3,1,-19
2982,-282,-296,424,-40,-42,-28,5,7
1772,1950,-1721,247,278,-244,-20,-21,14
2129,-175,1400,303,-20,196,-21,-2,-14
186,2453,-1674,29,351,-238,-9,-25,15
2231,571,1622,312,84,231,-23,-5,-16
-2371,-2127,757,-334,-301,106,19,24,-7
-1757,2358,224,-251,338,33,17,-22,-2
1788,-1311,-1264,256,-186,-184,-17,9,8
-874,1192,1955,-126,166,277,8,-13,-24
2119,2071,-1057,308,295,-150,-15,-20,5
2442,-846,909,345,-120,127,-21,7,-11
-1287,2800,251,-183,401,35,17,-26,-2
-1171,-1879,1940,-165,-272,274,4,18,-18
-2317,1764,-1298,-330,253,-187,25,-15,11
-695,-1659,-2247,-93,-236,-318,3,15,16
-462,2427,-2019,-66,345,-288,5,-30,20
711,1356,-2304,102,191,-329,-9,-12,25
2662,-778,2016,373,-108,286,-25,7,-18
-1185,2419,-1490,-165,346,-209,12,-23,19
-1783,2686,589,-257,387,84,17,-28,-4
-2534,-1219,-725,-362,-174,-106,22,9,9
2833,-370,1020,401,-56,147,-24,2,-14
-1624,-1003,-2683,-226,-146,-389,14,5,26
-2188,1573,-2405,-316,220,-339,18,-11,22
883,-2006,-1804,126,-289,-263,-6,23,20
2642,595,117,377,83,20,-28,-5,-1
764,2020,-1931,109,289,-274,-7,-16,19
-1959,1734,-475,-282,244,-70,15,-17,3
-686,-2341,-2353,-96,-335,-340,7,24,21
-347,2484,-572,-50,359,-81,5,-26,5
2099,-671,1401,297,-99,199,-21,5,-14
-668,2550,-1243,-96,360,-178,6,-27,18
-1441,-339,2641,-205,-48,385,9,0,-20
1230,-1835,-2016,171,-267,-285,-13,16,22
-674,3025,453,-98,431,64,2,-26,-5
2496,210,-2142,355,30,-306,-26,-3,17
3067,-27,783,435,-2,116,-33,0,-3
1751,1337,-1343,247,192,-193,-16,-13,15
594,3158,832,88,453,118,0,-32,-8
1770,381,1794,253,54,254,-14,1,-13
-1760,-2288,1227,-249,-327,173,21,25,-9
-1301,-1970,-805,-184,-284,-116,13,22,8
1965,-1988,746,280,-279,108,-19,18,-3
172,-1240,-2404,24,-176,-343,-4,13,22
1981,1248,-2082,284,178,-297,-21,-11,20
-2484,-2137,-1164,-354,-302,-165,24,22,5
-310,2914,-1973,-41,416,-281,3,-25,18
-1210,923,-2264,-178,138,-324,10,-8,21
1188,2996,195,169,432,28,-9,-32,1
-1087,1730,-2551,-161,248,-361,10,-21,31
2183,1557,-1449,309,224,-206,-22,-12,12
2086,1300,515,303,181,73,-19,-13,-5
252,1268,-2407,37,178,-342,-7,-12,24
-263,-1199,-3113,-38,-169,-447,3,13,33
867,-653,-2057,123,-91,-293,-8,5,15
1044,2619,-238,146,374,-34,-9,-30,9
1931,1349,-2117,273,196,-299,-20,-16,16
-693,2682,-168,-102,383,-18,6,-22,1
-504,-1532,2732,-73,-222,386,4,18,-22
-612,2958,1440,-87,422,205,6,-24,-14
-2331,1522,678,-333,216,94,20,-18,-11
748,-844,-2713,106,-119,-384,-2,8,23
1827,1914,1051,261,270,151,-18,-17,-14
1698,2171,-545,240,312,-79,-16,-22,5
2769,-721,1725,392,-107,239,-27,3,-21
1266,-1089,2287,180,-148,327,-12,6,-17
-2372,1283,-2365,-338,182,-335,25,-14,24
-2625,-1100,528,-377,-162,69,24,7,-1
533,2208,-1965,77,314,-281,-10,-24,23
-2089,-1057,-1463,-299,-151,-209,21,13,14
-2695,-1802,-273,-379,-255,-43,26,21,4
-1559,3133,-815,-221,447,-114,10,-30,8
1963,-1517,1583,274,-216,228,-23,15,-13
2546,165,-1035,367,23,-144,-25,0,11
-346,-176,-2811,-42,-20,-397,0,-5,27
1166,2375,-1673,160,343,-238,-9,-25,21
-1823,-1500,1182,-260,-214,164,21,16,-15
-2618,1721,-1209,-374,245,-172,25,-14,12
-774,-2249,886,-109,-328,123,9,21,-12
-1717,2297,391,-248,330,59,17,-24,-3
1581,2816,-317,223,402,-50,-16,-30,3
-2640,49,2363,-374,4,335,26,-4,-23
-3347,-195,234,-482,-24,29,35,2,2
2383,1814,-762,338,256,-109,-23,-22,9
1637,-2771,-359,235,-395,-53,-21,27,7
-2230,1367,-1226,-323,197,-175,21,-15,12
-588,446,-2644,-79,63,-376,2,-3,25
2969,-166,162,431,-21,17,-29,0,2
-2984,-42,1373,-421,-9,201,31,1,-16
-2275,-1785,-782,-330,-259,-110,22,13,10
2836,-369,-1308,406,-52,-185,-29,3,15
1123,-375,2609,155,-50,377,-11,2,-29
662,3234,-655,89,462,-90,-2,-31,2
683,2541,-1586,103,363,-226,-4,-27,14
